customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn,churned,tenure_group
8167-GJLRN,Male,0,False,False,3,False,No,DSL,False,False,False,True,False,False,Month-to-month,False,Electronic check,30.4,82.15,No,0,0-12
0956-SYCWG,Female,0,False,False,13,True,False,No,No,No,No,No,No,No,One year,False,Electronic check,19.65,244.8,No,0,13-24
8017-UVSZU,Female,0,True,False,40,True,True,DSL,False,True,False,False,False,False,Month-to-month,False,Credit card (automatic),56.6,2379.1,No,0,37-48
7100-FQPRV,Male,0,True,True,43,True,True,DSL,True,False,False,True,False,True,One year,True,Credit card (automatic),71.9,3173.35,No,0,37-48
2472-OVKUP,Male,0,True,False,6,True,False,Fiber optic,False,True,True,False,False,True,Month-to-month,True,Electronic check,91.0,531.0,Yes,1,0-12
2984-RGEYA,Female,0,True,True,69,True,False,No,No,No,No,No,No,No,Two year,False,Bank transfer (automatic),19.75,1375.4,No,0,61-72
9680-NIAUV,Female,0,True,True,72,True,True,Fiber optic,True,True,True,False,True,True,Two year,False,Credit card (automatic),109.7,8129.3,No,0,61-72
2146-EGVDT,Male,0,True,True,59,True,False,No,No,No,No,No,No,No,Two year,False,Credit card (automatic),19.3,1192.7,No,0,49-60
2604-IJPDU,Female,0,True,False,20,True,False,Fiber optic,True,True,False,True,True,False,Month-to-month,True,Electronic check,96.55,1901.65,No,0,13-24
9178-JHUVJ,Male,0,True,True,24,True,True,No,No,No,No,No,No,No,Two year,True,Bank transfer (automatic),24.1,587.4,No,0,13-24
6168-YBYNP,Male,0,False,False,59,True,True,Fiber optic,False,True,True,True,True,True,Month-to-month,True,Electronic check,111.35,6519.75,No,0,49-60
7255-SSFBC,Male,0,True,True,72,True,True,Fiber optic,False,True,True,True,True,True,Two year,True,Bank transfer (automatic),112.25,8041.65,No,0,61-72
3645-DEYGF,Male,0,False,True,1,True,False,No,No,No,No,No,No,No,Month-to-month,False,Mailed check,20.75,20.75,No,0,0-12
9323-HGFWY,Female,0,True,False,27,True,False,Fiber optic,True,False,False,True,True,True,One year,True,Credit card (automatic),101.9,2681.15,No,0,25-36
8544-GOQSH,Female,0,False,False,14,True,False,Fiber optic,False,True,False,True,False,False,Month-to-month,True,Credit card (automatic),80.05,1112.3,No,0,13-24
3363-DTIVD,Male,0,True,True,71,True,True,Fiber optic,True,False,True,False,True,True,Two year,False,Electronic check,105.55,7405.5,No,0,61-72
7018-WBJNK,Male,0,False,True,13,True,False,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Credit card (automatic),78.3,1033.95,No,0,13-24
9142-KZXOP,Male,0,False,False,44,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,False,Credit card (automatic),68.85,2958.95,No,0,37-48
7674-YTAFD,Female,0,False,False,33,True,False,Fiber optic,False,True,False,True,False,False,One year,True,Bank transfer (automatic),79.95,2684.85,No,0,25-36
6348-SNFUS,Male,0,True,True,72,False,No,DSL,True,True,True,True,False,True,Two year,True,Credit card (automatic),55.45,4179.2,No,0,61-72
1285-OKIPP,Male,0,False,False,1,True,False,Fiber optic,False,False,False,False,False,True,Month-to-month,False,Electronic check,79.9,79.9,Yes,1,0-12
7825-ECJRF,Female,0,False,False,19,True,False,Fiber optic,True,False,True,True,True,True,Month-to-month,True,Electronic check,106.6,1934.45,Yes,1,13-24
1347-KTTTA,Male,0,True,False,64,True,False,Fiber optic,False,True,True,True,True,True,One year,True,Credit card (automatic),102.45,6654.1,No,0,61-72
7841-TZDMQ,Male,0,False,False,2,True,False,DSL,False,False,False,False,False,False,Month-to-month,True,Credit card (automatic),46.0,84.5,Yes,1,0-12
4195-NZGTA,Female,0,False,False,1,False,No,DSL,False,False,False,False,False,False,Month-to-month,False,Electronic check,25.25,25.25,No,0,0-12
7157-SMCFK,Male,0,False,True,61,True,False,No,No,No,No,No,No,No,Two year,False,Mailed check,19.75,1124.2,No,0,61-72
4709-LKHYG,Female,0,True,True,29,True,False,No,No,No,No,No,No,No,One year,False,Electronic check,20.0,540.05,No,0,25-36
2504-DSHIH,Male,1,True,False,23,True,True,Fiber optic,False,False,False,False,False,True,Month-to-month,False,Electronic check,86.8,1975.85,No,0,13-24
0699-NDKJM,Female,0,True,False,57,False,No,DSL,True,True,True,False,True,True,Month-to-month,True,Bank transfer (automatic),58.75,3437.45,No,0,49-60
9286-BHDQG,Male,0,True,True,72,False,No,DSL,True,True,True,True,False,False,Two year,False,Credit card (automatic),45.25,3139.8,No,0,61-72
0230-WEQUW,Male,0,True,False,66,False,No,DSL,True,True,True,True,True,False,Two year,True,Bank transfer (automatic),56.6,3789.2,No,0,61-72
2040-LDIWQ,Male,0,True,True,65,True,True,DSL,False,True,True,True,True,True,Two year,True,Bank transfer (automatic),84.2,5324.5,No,0,61-72
6496-JDSSB,Female,0,False,False,8,True,False,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Bank transfer (automatic),80.0,624.6,No,0,0-12
9408-SSNVZ,Female,0,False,False,4,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,70.15,268.35,Yes,1,0-12
4443-EMBNA,Female,0,True,False,71,True,True,No,No,No,No,No,No,No,Two year,False,Bank transfer (automatic),24.75,1836.9,No,0,61-72
6469-MRVET,Male,0,True,True,1,True,False,No,No,No,No,No,No,No,One year,True,Electronic check,20.2,20.2,No,0,0-12
0742-MOABM,Male,0,True,False,4,True,False,DSL,False,False,False,True,False,False,Month-to-month,False,Mailed check,50.05,179.35,Yes,1,0-12
5961-VUSRV,Female,0,False,False,12,True,False,No,No,No,No,No,No,No,One year,True,Bank transfer (automatic),19.35,219.35,No,0,0-12
6778-JFCMK,Male,0,False,False,24,False,No,DSL,True,False,False,False,True,True,One year,True,Mailed check,50.6,1288.75,No,0,13-24
6341-JVQGF,Female,0,True,True,31,True,False,DSL,True,False,True,True,True,True,One year,True,Mailed check,81.15,2545.75,No,0,25-36
2232-DMLXU,Female,0,True,False,1,True,False,DSL,False,False,False,False,True,False,Month-to-month,False,Mailed check,55.2,55.2,Yes,1,0-12
4811-JBUVU,Male,0,False,False,30,True,True,Fiber optic,False,False,False,True,False,True,Month-to-month,True,Credit card (automatic),89.9,2723.15,No,0,25-36
0945-TSONX,Female,0,True,True,47,True,True,DSL,True,True,False,True,True,True,Two year,True,Credit card (automatic),85.3,4107.25,No,0,37-48
2651-ZCBXV,Male,0,False,False,54,True,True,Fiber optic,True,True,False,True,True,True,Two year,True,Credit card (automatic),108.0,5760.65,No,0,49-60
3316-UWXUY,Male,0,False,False,50,True,False,Fiber optic,True,True,False,True,False,True,Month-to-month,True,Credit card (automatic),93.5,4747.5,No,0,49-60
8937-RDTHP,Male,0,False,False,1,True,False,Fiber optic,True,False,False,False,False,True,Month-to-month,True,Mailed check,84.6,84.6,Yes,1,0-12
7083-MIOPC,Female,0,False,False,72,True,False,No,No,No,No,No,No,No,Two year,False,Credit card (automatic),20.25,1566.9,No,0,61-72
1984-GPTEH,Female,0,False,False,29,True,True,No,No,No,No,No,No,No,Month-to-month,False,Electronic check,25.15,702.0,No,0,25-36
1251-KRREG,Male,0,False,False,2,True,True,DSL,False,True,False,False,False,False,Month-to-month,True,Mailed check,54.4,114.1,Yes,1,0-12
0621-JFHOL,Female,0,False,False,10,False,No,DSL,False,False,False,True,False,False,Two year,True,Mailed check,29.6,299.05,No,0,0-12
9903-LYSAB,Male,0,True,False,18,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,73.15,1305.95,No,0,13-24
0094-OIFMO,Female,1,False,False,11,True,False,Fiber optic,False,True,False,False,True,True,Month-to-month,True,Electronic check,95.0,1120.3,Yes,1,0-12
9227-UAQFT,Male,0,False,False,16,True,False,No,No,No,No,No,No,No,Two year,False,Mailed check,19.75,284.35,No,0,13-24
7301-ABVAD,Female,0,False,False,72,True,True,DSL,False,True,True,True,True,True,Two year,False,Bank transfer (automatic),86.6,6350.5,No,0,61-72
6614-FHDBO,Male,0,False,False,72,True,True,Fiber optic,False,True,True,True,True,True,Two year,False,Bank transfer (automatic),109.2,7878.3,No,0,61-72
7576-ASEJU,Female,0,True,True,41,True,False,DSL,True,False,False,True,True,True,One year,True,Credit card (automatic),74.7,3187.65,No,0,37-48
9058-HRZSV,Female,1,True,False,65,True,False,Fiber optic,True,True,True,False,False,True,Month-to-month,False,Electronic check,94.4,6126.15,No,0,61-72
4522-AKYLR,Female,1,False,False,13,True,False,DSL,False,True,True,False,False,False,Month-to-month,True,Electronic check,54.8,731.3,No,0,13-24
0221-WMXNQ,Male,1,False,False,4,True,False,Fiber optic,True,False,False,False,False,False,Month-to-month,False,Electronic check,75.35,273.4,No,0,0-12
0303-UNCIP,Male,0,False,False,41,True,True,DSL,False,False,True,False,False,True,One year,False,Mailed check,65.0,2531.8,No,0,37-48
9947-OTFQU,Male,1,False,False,15,True,False,Fiber optic,False,True,False,False,False,False,Month-to-month,True,Electronic check,74.4,1074.3,Yes,1,13-24
0322-YINQP,Male,0,False,False,1,True,False,DSL,True,False,False,False,False,False,Month-to-month,True,Mailed check,48.55,48.55,Yes,1,0-12
0959-WHOKV,Male,0,False,False,42,True,True,Fiber optic,True,True,True,False,False,True,One year,True,Electronic check,99.0,4298.45,No,0,37-48
4075-JFPGR,Female,0,True,False,51,True,False,Fiber optic,True,True,True,False,True,False,One year,True,Electronic check,93.5,4619.55,No,0,49-60
4629-NRXKX,Female,0,True,True,2,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,False,Electronic check,70.4,147.15,Yes,1,0-12
9514-JDSKI,Male,1,True,False,1,False,No,DSL,False,True,False,False,True,False,Month-to-month,False,Electronic check,40.2,40.2,Yes,1,0-12
3282-ZISZV,Male,0,False,True,32,True,True,DSL,False,True,True,True,True,True,One year,False,Credit card (automatic),83.7,2633.3,No,0,25-36
3675-YDUPJ,Male,0,False,False,10,True,False,No,No,No,No,No,No,No,Month-to-month,True,Mailed check,19.85,193.05,No,0,0-12
4111-BNXIF,Female,0,True,True,67,False,No,DSL,False,True,True,True,True,True,Two year,True,Electronic check,59.55,4103.9,No,0,61-72
7017-VFHAY,Female,0,True,True,61,True,True,Fiber optic,True,True,True,True,True,True,Two year,False,Credit card (automatic),115.1,7008.15,No,0,61-72
6655-LHBYW,Male,0,False,False,50,True,True,Fiber optic,True,True,True,True,True,True,One year,False,Credit card (automatic),114.35,5791.1,No,0,49-60
4959-JOSRX,Female,0,True,False,2,True,False,DSL,False,False,False,False,False,False,Month-to-month,True,Credit card (automatic),44.6,80.55,Yes,1,0-12
5046-NUHWD,Female,1,True,False,29,False,No,DSL,True,False,True,False,False,True,Month-to-month,True,Electronic check,45.0,1228.65,No,0,25-36
7273-TEFQD,Male,1,False,False,3,False,No,DSL,False,False,True,False,False,True,Month-to-month,True,Electronic check,41.15,132.2,Yes,1,0-12
3606-TWKGI,Male,1,False,False,13,True,True,Fiber optic,False,True,True,False,True,True,Month-to-month,True,Electronic check,106.9,1364.3,Yes,1,13-24
7529-ZDFXI,Male,1,True,False,57,True,True,Fiber optic,False,True,False,False,False,True,Month-to-month,True,Electronic check,89.85,4925.35,No,0,49-60
7605-BDWDC,Female,0,False,False,31,False,No,DSL,True,True,False,True,False,True,Two year,True,Bank transfer (automatic),49.85,1520.1,No,0,25-36
1950-KSVVJ,Female,0,True,False,45,True,True,Fiber optic,True,True,True,True,True,True,One year,False,Mailed check,113.3,5032.25,No,0,37-48
0123-CRBRT,Female,0,True,True,61,True,True,DSL,True,True,True,True,True,True,Two year,False,Mailed check,88.1,5526.75,No,0,61-72
6292-TOSSS,Male,0,False,False,50,True,True,No,No,No,No,No,No,No,Two year,False,Bank transfer (automatic),24.9,1195.25,No,0,49-60
3197-ARFOY,Female,1,False,False,19,True,False,Fiber optic,True,True,False,True,True,True,Month-to-month,True,Mailed check,105.0,2007.25,No,0,13-24
6323-AYBRX,Male,0,False,False,59,True,False,No,No,No,No,No,No,No,Two year,False,Mailed check,19.35,1099.6,Yes,1,49-60
7014-ZZXAW,Female,0,True,False,71,True,True,No,No,No,No,No,No,No,Two year,True,Credit card (automatic),24.25,1732.95,No,0,61-72
4385-GZQXV,Female,1,False,False,16,True,False,Fiber optic,False,False,False,True,True,True,Month-to-month,True,Electronic check,94.45,1511.2,Yes,1,13-24
7633-MVPUY,Male,0,True,False,57,True,False,DSL,True,True,False,True,False,False,Two year,True,Electronic check,59.75,3450.15,No,0,49-60
6366-ZGQGL,Male,0,False,False,1,False,No,DSL,False,False,False,False,False,False,Month-to-month,False,Bank transfer (automatic),24.8,24.8,Yes,1,0-12
4716-HHKQH,Male,1,True,False,20,True,True,Fiber optic,False,True,False,True,True,True,Month-to-month,False,Electronic check,107.05,2172.05,No,0,13-24
5940-AHUHD,Male,0,False,False,1,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,False,Mailed check,70.6,70.6,Yes,1,0-12
6432-TWQLB,Male,0,True,False,5,True,True,Fiber optic,False,True,False,True,False,False,Month-to-month,True,Electronic check,85.4,401.1,Yes,1,0-12
4484-GLZOU,Female,0,True,False,52,True,True,Fiber optic,False,True,True,False,True,True,Month-to-month,True,Electronic check,105.05,5624.85,Yes,1,49-60
3179-GBRWV,Male,1,True,False,21,True,False,DSL,True,True,False,False,False,True,Month-to-month,True,Bank transfer (automatic),64.95,1339.8,No,0,13-24
8645-KWHJO,Male,0,False,False,14,False,No,DSL,False,False,True,True,True,True,Month-to-month,True,Electronic check,55.0,771.95,No,0,13-24
4130-MZLCC,Female,0,False,False,5,True,False,DSL,False,True,False,False,False,False,Month-to-month,False,Bank transfer (automatic),50.55,244.75,No,0,0-12
0314-TKOSI,Female,0,False,False,6,True,False,DSL,True,True,False,False,False,False,Month-to-month,False,Mailed check,55.15,322.9,No,0,0-12
8229-MYEJZ,Female,0,False,False,10,True,False,DSL,False,True,False,False,False,False,Month-to-month,False,Electronic check,51.2,498.25,No,0,0-12
2080-SRCDE,Female,0,False,True,1,True,True,No,No,No,No,No,No,No,Month-to-month,False,Mailed check,25.4,25.4,No,0,0-12
9577-WJVCQ,Female,0,False,False,68,True,True,DSL,True,False,False,False,False,False,Month-to-month,False,Mailed check,54.45,3687.75,No,0,61-72
9512-UIBFX,Male,0,True,True,18,True,False,Fiber optic,False,False,True,False,True,True,Month-to-month,False,Mailed check,95.15,1779.95,Yes,1,13-24
6202-DYYFX,Female,0,False,False,22,True,True,Fiber optic,False,False,False,False,False,False,One year,True,Credit card (automatic),76.0,1783.6,No,0,13-24
3808-HFKDE,Female,0,False,False,20,True,False,DSL,False,False,False,False,False,False,Month-to-month,True,Electronic check,44.35,927.15,No,0,13-24
5583-SXDAG,Male,0,True,False,1,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,False,Electronic check,70.0,70.0,Yes,1,0-12
3488-PGMQJ,Male,1,False,False,8,True,False,Fiber optic,False,True,False,False,False,False,Month-to-month,True,Electronic check,74.5,606.55,Yes,1,0-12
3580-REOAC,Male,0,False,False,10,True,False,DSL,False,False,False,False,False,False,Month-to-month,True,Credit card (automatic),44.85,435.4,Yes,1,0-12
7534-BFESC,Male,1,False,False,24,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,76.1,1712.7,Yes,1,13-24
3727-OWVYD,Male,0,False,False,35,True,False,DSL,True,True,True,False,False,False,One year,False,Mailed check,61.2,2021.2,No,0,25-36
2294-SALNE,Male,0,True,True,23,True,False,Fiber optic,False,True,True,True,False,False,One year,False,Mailed check,86.8,1940.8,No,0,13-24
4847-TAJYI,Female,1,False,False,6,True,False,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,89.35,567.8,No,0,0-12
1563-IWQEX,Female,0,False,False,12,True,False,No,No,No,No,No,No,No,Month-to-month,False,Mailed check,19.7,220.35,No,0,0-12
8203-XJZRC,Male,0,False,False,1,True,False,No,No,No,No,No,No,No,Month-to-month,False,Mailed check,20.25,20.25,No,0,0-12
6556-DBKZF,Female,0,True,True,71,True,False,Fiber optic,False,False,True,False,False,False,Two year,False,Electronic check,76.05,5436.45,No,0,61-72
6851-WEFYX,Male,1,True,False,35,True,True,Fiber optic,False,False,True,False,True,True,Month-to-month,True,Electronic check,100.8,3437.5,No,0,25-36
2985-JUUBZ,Male,0,True,True,40,True,True,DSL,False,False,True,False,True,True,Month-to-month,True,Electronic check,74.55,3015.75,No,0,37-48
6390-DSAZX,Female,0,False,True,1,True,False,Fiber optic,True,False,False,False,False,False,Month-to-month,True,Mailed check,73.6,73.6,Yes,1,0-12
0895-LMRSF,Male,0,False,False,23,True,False,DSL,False,False,False,False,True,True,One year,True,Bank transfer (automatic),64.9,1509.8,No,0,13-24
8098-LLAZX,Female,1,False,False,4,True,True,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,95.45,396.1,Yes,1,0-12
8266-VBFQL,Male,0,False,False,4,True,False,Fiber optic,False,False,True,True,False,True,Month-to-month,True,Electronic check,90.4,356.65,No,0,0-12
8181-YHCMF,Female,0,True,True,68,False,No,DSL,False,True,True,True,True,True,Two year,False,Credit card (automatic),60.3,4109.0,No,0,61-72
2240-HSJQD,Male,0,False,True,38,True,True,Fiber optic,False,True,False,False,False,False,Month-to-month,True,Mailed check,81.85,3141.7,No,0,37-48
1248-DYXUB,Male,0,True,True,52,True,True,No,No,No,No,No,No,No,Two year,False,Mailed check,24.8,1229.1,No,0,49-60
0265-EDXBD,Male,1,True,False,32,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,74.9,2303.35,Yes,1,25-36
4115-BNPJY,Male,0,True,True,29,True,False,DSL,False,False,True,True,True,True,Two year,False,Mailed check,75.55,2054.4,No,0,25-36
3167-SNQPL,Male,1,True,True,38,True,True,Fiber optic,False,True,False,False,True,True,Month-to-month,False,Electronic check,101.15,3741.85,No,0,37-48
4091-TVOCN,Male,0,False,True,48,True,True,DSL,True,False,True,False,True,True,One year,True,Credit card (automatic),78.75,3682.45,No,0,37-48
1098-TDVUQ,Female,0,False,False,1,True,False,No,No,No,No,No,No,No,Month-to-month,True,Bank transfer (automatic),19.25,19.25,No,0,0-12
7277-OZCGZ,Female,0,False,False,22,True,False,Fiber optic,True,False,False,True,False,True,Month-to-month,True,Electronic check,89.05,1886.25,No,0,13-24
1557-EMYVT,Female,0,False,False,43,True,True,Fiber optic,True,True,True,True,True,True,Two year,False,Credit card (automatic),115.05,4895.1,No,0,37-48
2799-ARNLO,Female,1,True,False,5,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,69.35,341.6,No,0,0-12
7563-BIUPC,Male,0,False,False,5,True,False,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Electronic check,80.6,415.55,Yes,1,0-12
